id,text,Article Title,label,Comments
2938,"“It gets the US back in line with the international community so we’re not as isolated as we’ve been in vetoing,” he said.","After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2939,Lowenstein said that Russia and China’s veto was “a blatant effort” to keep the US isolated.,"After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2940,"“They (Russia and China) are playing politics with the ceasefire, clearly putting their desire to isolate the US internationally ahead of the interests of the Palestinians in Gaza who desperately need a ceasefire,” he said.","After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2941,"The US struck down a draft resolution on October 18 that called for “humanitarian pauses,” which US Ambassador Linda Thomas-Greenfield vetoed as it “did not mention Israel’s right of self-defense.”","After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2942,"The US vetoed a second UN resolution on December 8, rejecting a version put forth by the United Arab Emirates that called for “an immediate humanitarian ceasefire,” as well as “the immediate and unconditional release of all hostages” and “ensuring humanitarian access.”","After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2943,"More recently, US vetoed an Algerian resolution on February 20 that called for an immediate ceasefire, which Thomas-Greenfield said “would put sensitive negotiations in jeopardy.”

Washington’s attitude toward Israel’s war policies gradually changed, however, amid mounting death tolls in Gaza and growing opposition to what American and international observers perceived as the Biden administration’s inability to reign in its Israeli ally.","After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2944,"US President Joe Biden and Israeli Prime Minister Benjamin Netanyahu this month traded barbs in interviews over Israel’s war, and especially about Israel’s planned incursion into Rafah.","After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2945,"The US even sanctioned Israeli settlers in the West Bank, and Biden publicly praised a speech by Senate Majority Leader Chuck Schumer that called for new Israeli elections that would replace Netanyahu.","After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2946,"“I think there has been a gap from day one, a gap between the language and the actions,” said Yossi Mekelberg, an associate fellow with the Middle East and North Africa program at the Chatham House think tank in London.","After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2947,"“But I think gradually, the language and the action are coming closer, closing the gap, millimeter by millimeter.”","After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2948,"If the US resolution had passed, it would have been “the end of giving Israel the carte blanche to do whatever they like,” he said, speaking to CNN before Friday’s vote.","After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2949,“The (strain in) relations between the two countries is unprecedented.”,"After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2950,Lowenstein said the resolution is “a strong signal” to Israel there are consequences to defying the US on its requests for humanitarian aid and against a Rafah incursion.,"After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2951,"It also meant to get all parties to agree on a ceasefire-hostage deal, particularly Hamas, he told CNN.","After vetoing three prior UN resolutions on Gaza, US sees its own ceasefire proposal rejected",,
2952,"CNN —

Fresh off of his Oscar win for best actor, it looks like Cillian Murphy hasn’t forgotten where he came from.","Cillian Murphy returning for ‘Peaky Blinders’ movie, creator says",,
2953,"Steven Knight, creator of the beloved crime drama “Peaky Blinders,” told Birmingham World Murphy is set to reprise his role as gang leader Tommy Shelby in the planned “Peaky Blinders” movie.","Cillian Murphy returning for ‘Peaky Blinders’ movie, creator says",,
2954,"“He definitely is returning for it,” Knight told the publication.","Cillian Murphy returning for ‘Peaky Blinders’ movie, creator says",,
2955,“We’re shooting it in September just down the road in Digbeth.”,"Cillian Murphy returning for ‘Peaky Blinders’ movie, creator says",,
2956,CNN has reached out to representatives for Murphy for comment.,"Cillian Murphy returning for ‘Peaky Blinders’ movie, creator says",,
2957,The actor was the darling of this most recent awards season for his portrayal of physicist J. Robert Oppenheimer in the Christopher Nolan film “Oppenheimer.”,"Cillian Murphy returning for ‘Peaky Blinders’ movie, creator says",,
2958,Fans of “Peaky Blinders” had expressed interest on social media as to whether Murphy would return to the role given his great success with “Oppenheimer.”,"Cillian Murphy returning for ‘Peaky Blinders’ movie, creator says",,
